timestep,time,region,model,b0,q,alpha,k,g,r0,b,MSE,MAE,NRMSE,normalized_residual,AIC,Rrope,n_points_inside
0044,5.24789319965051,apex,Step-like,1.1014688216103903,,,,0.8043481304269414,0.1,0.05,7.566813015445257e-05,0.007306560616687071,0.012452117985100892,9.72875959128676e-05,-162.8047625477346,0.3069649321959056,9
0045,5.36716349964256,footpoint,Gold-Hoyle,0.9599928135107846,0.005239506632317406,,,,,,0.00025123890459978503,0.012422818710845277,0.023344163319008893,0.0002826437676747582,-145.2039126148887,0.3,9
0045,5.36716349964256,footpoint,Lundquist,0.960627728411929,,0.5,,,,,0.013204561778716704,0.08706522650459424,0.16923760228825846,0.014855132001056294,-73.88947255495256,0.3,9
0045,5.36716349964256,footpoint,Exponential,0.9599845586535027,,,0.010021979894618314,0.7262210085647495,,,0.00025123874699822075,0.01242259074698638,0.023344155997138818,0.0003014864963978649,-143.20392390624914,0.3,9
0045,5.36716349964256,footpoint,Step-like,1.0179957562882014,,,,0.8892519073483274,0.1,0.05,0.0002571427039403998,0.01241762290128269,0.02361684996093991,0.00033061204792337115,-140.78582839061113,0.3,9
0045,5.36716349964256,apex,Gold-Hoyle,0.988137431785376,0.0077481682523003826,,,,,,6.020298940836767e-05,0.006492276352237874,0.011104172721032588,6.772836308441364e-05,-170.92019358186147,0.30696493089855253,9
0045,5.36716349964256,apex,Lundquist,0.9886146715659773,,0.5,,,,,0.014410674837612054,0.09231447703913712,0.17179848884980478,0.01621200919231356,-72.31614869833642,0.30696493089855253,9
0045,5.36716349964256,apex,Exponential,0.9881378482502617,,,0.013829855799228751,0.685541496179996,,,6.020272040111079e-05,0.006492668771747894,0.011104147912410874,7.224326448133295e-05,-168.92027401210933,0.30696493089855253,9
0045,5.36716349964256,apex,Step-like,1.1016773079611732,,,,0.8044508163455512,0.1,0.05,7.48747070501899e-05,0.007273177179709491,0.012383538197917567,9.626748049310129e-05,-162.994499212582,0.30696493089855253,9
0046,5.48643379963462,footpoint,Gold-Hoyle,0.9607482907215383,0.004191608573367991,,,,,,0.0002402831220325287,0.012172390234313804,0.02281177939652612,0.00027031851228659484,-146.00646771070927,0.3,9
0046,5.48643379963462,footpoint,Lundquist,0.9612589761771908,,0.5,,,,,0.013332583298916362,0.08752257448475168,0.1699239843684569,0.014999156211280907,-73.71579861724666,0.3,9
0046,5.48643379963462,footpoint,Exponential,0.9607439243854441,,,0.01,0.726936428308979,,,0.00024051917235341015,0.012230118509973575,0.02282298161077718,0.0002886230068240922,-143.9887934768332,0.3,9
0046,5.48643379963462,footpoint,Step-like,1.0183971146004265,,,,0.8899585449406694,0.1,0.05,0.00024406392583333018,0.012134081223202831,0.022990548166698918,0.0003137964760714245,-141.7254466918107,0.3,9
0046,5.48643379963462,apex,Gold-Hoyle,0.9882921534051323,0.007882285844808198,,,,,,5.9591707877189326e-05,0.006459520110001161,0.01104593879550344,6.704067136183798e-05,-171.10389391464003,0.3069649379804489,9
0046,5.48643379963462,apex,Lundquist,0.9887869520605159,,0.5,,,,,0.01439722723999564,0.09225830904109769,0.17169163882590854,0.016196880644995092,-72.33295358569048,0.3069649379804489,9
0046,5.48643379963462,apex,Exponential,0.9882925016859339,,,0.01405749228943795,0.6850564896907713,,,5.959142457667357e-05,0.006459890844700122,0.011045912539133318,7.15097094920083e-05,-169.10397948730608,0.3069649379804489,9
0046,5.48643379963462,apex,Step-like,1.1018106352977541,,,,0.8045062435621949,0.1,0.05,7.477724468415193e-05,0.007276044457875427,0.012373553649359274,9.614217173676676e-05,-163.01794458423183,0.3069649379804489,9
0047,5.60570409962668,footpoint,Gold-Hoyle,0.9623035476373938,0.004095045052385104,,,,,,0.0002214970182014875,0.011713087035570707,0.021866932853637666,0.0002491841454766734,-147.47182566618673,0.3,9
0047,5.60570409962668,footpoint,Lundquist,0.9627866196373288,,0.5,,,,,0.013383448772241251,0.0877105596235991,0.16997613498222955,0.015056379868771405,-73.64725702965966,0.3,9
0047,5.60570409962668,footpoint,Exponential,0.9622997771096695,,,0.01,0.7269992387160134,,,0.00022177985461220828,0.011776348606437382,0.02188088968188772,0.00026613582553464994,-145.4488555706409,0.3,9
0047,5.60570409962668,footpoint,Step-like,1.0193065265171053,,,,0.8912513440879243,0.1,0.05,0.00022512115805436715,0.011674956306733215,0.02204510067018275,0.00028944148892704353,-143.17969268808335,0.3,9
0047,5.60570409962668,apex,Gold-Hoyle,0.9885060555125026,0.007905215622489789,,,,,,5.876493107500791e-05,0.006412793846025335,0.010966683215067469,6.611054745938389e-05,-171.35537493659155,0.3069649421547478,9
0047,5.60570409962668,apex,Lundquist,0.9890062445765395,,0.5,,,,,0.01439737320820146,0.0922333307947533,0.1716555360143669,0.016197044859226642,-72.33277109121833,0.3069649421547478,9
0047,5.60570409962668,apex,Exponential,0.9885063121089759,,,0.01408583515272096,0.6845378758205551,,,5.8764644844177e-05,0.006413137298443923,0.010966656506904846,7.051757381301241e-05,-169.3554626107762,0.3069649421547478,9
0047,5.60570409962668,apex,Step-like,1.1019928445561864,,,,0.804587978320257,0.1,0.05,7.404087504757565e-05,0.0072243793314066655,0.01230982713975535,9.519541077545442e-05,-163.196078288391,0.3069649421547478,9
0048,5.72497439961873,footpoint,Gold-Hoyle,0.9628636859990353,0.0038513399107834028,,,,,,0.00021673183142125921,0.01161333121892753,0.021617953771653875,0.0002438233103489166,-147.86329575096025,0.3,9
0048,5.72497439961873,footpoint,Lundquist,0.9633164156265077,,0.5,,,,,0.013423341178700397,0.08785766831972996,0.17013103643372113,0.015101258826037947,-73.59368374859208,0.3,9
0048,5.72497439961873,footpoint,Exponential,0.9628606947463514,,,0.01,0.7271443671634783,,,0.00021714830066922507,0.011690344303060023,0.0216387142015485,0.0002605779608030701,-145.8287403603043,0.3,9
0048,5.72497439961873,footpoint,Step-like,1.0196331446282396,,,,0.8917197965424875,0.1,0.05,0.00021994055478882885,0.011578764175186492,0.021777393145149027,0.0002827807132999228,-143.59875848348747,0.3,9
0048,5.72497439961873,apex,Gold-Hoyle,0.9886552493270825,0.007544816277089244,,,,,,5.688398314745515e-05,0.006301812622781639,0.010788123453156684,6.399448104088704e-05,-171.94094114244487,0.3069649338130088,9
0048,5.72497439961873,apex,Lundquist,0.9891152452778708,,0.5,,,,,0.014439738678608927,0.09236909743316858,0.1718820698534081,0.016244706013435042,-72.27988236790159,0.3069649338130088,9
0048,5.72497439961873,apex,Exponential,0.988655446213204,,,0.01344322420918641,0.6845178929371509,,,5.688374022536254e-05,0.0063021448044813695,0.010788100417882278,6.826048827043506e-05,-169.9410180113047,0.3069649338130088,9
0048,5.72497439961873,apex,Step-like,1.1020923235526785,,,,0.8046899606227914,0.1,0.05,7.079959984425684e-05,0.00703079643863625,0.012035560203760004,9.102805694261593e-05,-164.00182951132257,0.3069649338130088,9
0049,5.84424469961079,footpoint,Gold-Hoyle,0.9640253226831016,0.003334415532163266,,,,,,0.00020479627485001437,0.01130102550736721,0.02098919069901496,0.0002303958092062662,-148.8829072872265,0.3,9
0049,5.84424469961079,footpoint,Lundquist,0.9644103401541572,,0.5,,,,,0.013508794314648492,0.08816311922197445,0.17046803756997458,0.015197393603979556,-73.47945874708238,0.3,9
0049,5.84424469961079,footpoint,Exponential,0.964024022092373,,,0.01,0.7273474967101393,,,0.00020558309369683313,0.011407371747606119,0.021029471849248648,0.0002466997124361998,-146.813884536019,0.3,9
0049,5.84424469961079,footpoint,Step-like,1.0202969602041652,,,,0.8927146044746987,0.1,0.05,0.0002072066940068979,0.011253162819342013,0.021112349066869436,0.0002664086065802973,-144.67228725324895,0.3,9
0049,5.84424469961079,apex,Gold-Hoyle,0.9885211442298617,0.007175354648621516,,,,,,5.6986491434893443e-05,0.00631156600003259,0.010799287983453204,6.410980286425512e-05,-171.90853327470427,0.3069649309604341,9
0049,5.84424469961079,apex,Lundquist,0.988936126774194,,0.5,,,,,0.014480408420261047,0.09252116187713617,0.1721470436428681,0.01629045947279368,-72.22925635761472,0.3069649309604341,9
0049,5.84424469961079,apex,Exponential,0.9885213959757555,,,0.012799416067345953,0.6851720089320591,,,5.698628392176933e-05,0.006311922560290491,0.010799268320933444,6.838354070612321e-05,-169.9085988208166,0.3069649309604341,9
0049,5.84424469961079,apex,Step-like,1.101966287692517,,,,0.8046601356277899,0.1,0.05,6.957135671273551e-05,0.006931920855104775,0.011932306474168626,8.944888720208852e-05,-164.31683684392524,0.3069649309604341,9
0050,5.96351499960285,footpoint,Gold-Hoyle,0.9655450398508671,0.0031541230540932112,,,,,,0.00018759136914126825,0.010779338622346292,0.020056933778095667,0.00021104029028392676,-150.46240142892944,0.3,9
0050,5.96351499960285,footpoint,Lundquist,0.9658959344245146,,0.5,,,,,0.013567781751600533,0.08841604958510865,0.1705738839993639,0.0152637544705506,-73.40103113923371,0.3,9
0050,5.96351499960285,footpoint,Exponential,0.9655452931618619,,,0.01,0.7269501707314179,,,0.00018854110909945115,0.010896390906106397,0.02010764192676535,0.00022624933091934136,-148.37150071454275,0.3,9
0050,5.96351499960285,footpoint,Step-like,1.0211613415698804,,,,0.8940196482142033,0.1,0.05,0.00018975826580875578,0.01071983958912506,0.020172441532537874,0.00024397491318268598,-146.2556723642736,0.3,9
0050,5.96351499960285,apex,Gold-Hoyle,0.9885452383675759,0.007036407409590168,,,,,,5.700897995115155e-05,0.00630889523477105,0.010801149963385,6.41351024450455e-05,-171.90143135590216,0.3069649391692124,9
0050,5.96351499960285,apex,Lundquist,0.988944210075396,,0.5,,,,,0.014496965589040704,0.09256872376357012,0.17224114930559345,0.016309086287670797,-72.2086865799426,0.3069649391692124,9
0050,5.96351499960285,apex,Exponential,0.9885454797779593,,,0.012553185699740154,0.6852454329508407,,,5.700878405602675e-05,0.0063092514128044955,0.01080113140583109,6.841054086723211e-05,-169.90149320788137,0.3069649391692124,9
0050,5.96351499960285,apex,Step-like,1.1019802956314035,,,,0.804680471258652,0.1,0.05,6.911118596597098e-05,0.006879915975063669,0.011892482842346102,8.885723909910554e-05,-164.43629100970406,0.3069649391692124,9
0051,6.0827852995949,footpoint,Gold-Hoyle,0.9664823478538774,0.0032226154776463073,,,,,,0.0001813650716502251,0.01061611047245627,0.019702266003298885,0.00020403570560650325,-151.06997447771656,0.3,9
0051,6.0827852995949,footpoint,Lundquist,0.9668346065858722,,0.5,,,,,0.013587522073253727,0.0884661010964962,0.17053341287697707,0.015285962332410441,-73.37486123484868,0.3,9
0051,6.0827852995949,footpoint,Exponential,0.9664834590391354,,,0.01,0.7264463672685518,,,0.00018225854175431998,0.010729701284538696,0.01975073663375181,0.00021871025010518398,-148.98151765831116,0.3,9
0051,6.0827852995949,footpoint,Step-like,1.0217348909590238,,,,0.894752476141587,0.1,0.05,0.00018363521741924483,0.01055321511267851,0.019825189129007027,0.00023610242239617196,-146.84606698091832,0.3,9
0051,6.0827852995949,apex,Gold-Hoyle,0.9885817313543546,0.006760557679802609,,,,,,5.6804910459306356e-05,0.0062911459761760356,0.010781404176257952,6.390552426671967e-05,-171.96597979918596,0.3,9
0051,6.0827852995949,apex,Lundquist,0.9889493622892901,,0.5,,,,,0.01521016450307248,0.09510710113625961,0.17642061961651875,0.01711143506595654,-71.34424443047389,0.3,9
0051,6.0827852995949,apex,Exponential,0.9885815598184446,,,0.012036534637130706,0.6842331769964837,,,5.680472540461877e-05,0.006291334444431109,0.010781386614827165,6.816567048554252e-05,-169.96603843830212,0.3,9
0051,6.0827852995949,apex,Step-like,1.1267844832583567,,,,0.7697123950486172,0.1,0.05,6.849472934678823e-05,0.006836957870106559,0.011838889429817472,8.806465201729914e-05,-164.59756740818682,0.3,9
0052,6.20205559958696,footpoint,Gold-Hoyle,0.9671019055344485,0.002894204814107214,,,,,,0.00017815866477938072,0.010575806400931531,0.01951486265739839,0.00020042849787680334,-151.3910484307953,0.3,9
0052,6.20205559958696,footpoint,Lundquist,0.9674138627998891,,0.5,,,,,0.013640880221824431,0.0886200017161791,0.17075885037341673,0.015345990249552483,-73.3043137313087,0.3,9
0052,6.20205559958696,footpoint,Exponential,0.967104326234389,,,0.01,0.7264167168509855,,,0.0001793680421525447,0.010708255183970016,0.019580986067436162,0.0002152416505830537,-149.2692736083792,0.3,9
0052,6.20205559958696,footpoint,Step-like,1.0221379018600325,,,,0.8951970278627784,0.1,0.05,0.00017999258243554103,0.010491972537842259,0.019615045891609166,0.00023141903455998138,-147.20670839905875,0.3,9
0052,6.20205559958696,apex,Gold-Hoyle,0.9884819151425284,0.006602843250865241,,,,,,5.757767988928568e-05,0.00633842351594218,0.01085557233865572,6.477488987544639e-05,-171.72275989846966,0.3,9
0052,6.20205559958696,apex,Lundquist,0.9888287969913886,,0.5,,,,,0.015228261631216718,0.09515890660017927,0.17654312513155118,0.017131794335118807,-71.32284067303121,0.3,9
0052,6.20205559958696,apex,Exponential,0.9884817681709713,,,0.011762806655539684,0.6845868922773103,,,5.7577506406912234e-05,0.006338624226732146,0.010855555984646001,6.909300768829469e-05,-169.72281413280803,0.3,9
0052,6.20205559958696,apex,Step-like,1.1267118328368089,,,,0.7696579801463769,0.1,0.05,6.8727302939184e-05,0.006844032427665563,0.011860153117443935,8.836367520752231e-05,-164.53655200794967,0.3,9
0053,6.32132589957902,footpoint,Gold-Hoyle,0.9677338433537748,0.0027282284169972723,,,,,,0.00017403458179864192,0.010482745797830005,0.019275143809798532,0.0001957889045234722,-151.81261748207453,0.3,9
0053,6.32132589957902,footpoint,Lundquist,0.9680238391778927,,0.5,,,,,0.013676268943691413,0.0887375651941228,0.1708691528566261,0.015385802561652841,-73.25767655507568,0.3,9
0053,6.32132589957902,footpoint,Exponential,0.9677373209195538,,,0.01,0.7261808545046803,,,0.00017542439687693098,0.010624933978852294,0.019351955023628572,0.00021050927625231716,-149.66944300558765,0.3,9
0053,6.32132589957902,footpoint,Step-like,1.022519320245483,,,,0.895701188728561,0.1,0.05,0.00017566794204068494,0.010398688263708808,0.019365383715588595,0.00022585878262373782,-147.64447058016097,0.3,9
0053,6.32132589957902,apex,Gold-Hoyle,0.9883919072767404,0.006170088010667129,,,,,,5.797623298573472e-05,0.006360896052419289,0.010894050302188272,6.522326210895156e-05,-171.59859302465483,0.3,9
0053,6.32132589957902,apex,Lundquist,0.9886833614635716,,0.5,,,,,0.015280349982464869,0.0953448501080996,0.1768605740055209,0.01719039373027298,-71.2613766349229,0.3,9
0053,6.32132589957902,apex,Exponential,0.9883917840763414,,,0.011002830220810824,0.6851691293677443,,,5.7976092470148335e-05,0.006361113367692331,0.010894037100357839,6.957131096417801e-05,-169.59863665086934,0.3,9
0053,6.32132589957902,apex,Step-like,1.1266220403233855,,,,0.7696449746114856,0.1,0.05,6.77112395934653e-05,0.006771755823183834,0.011773206505036219,8.70573080487411e-05,-164.80465041653915,0.3,9
0054,6.44059619957108,footpoint,Gold-Hoyle,0.9678842934429582,0.002742106856757999,,,,,,0.00017200307617580373,0.010414159732146062,0.019159374508128706,0.00019350346069777917,-152.0239674335694,0.3,9
0054,6.44059619957108,footpoint,Lundquist,0.9681732509306681,,0.5,,,,,0.013679634993389261,0.08874486990972105,0.17086396269940496,0.01538958936756292,-73.25324687912696,0.3,9
0054,6.44059619957108,footpoint,Exponential,0.9678879418014215,,,0.01,0.7260648896272053,,,0.00017337902107891382,0.010555649938011058,0.019235854919636267,0.00020805482529469662,-149.880548655724,0.3,9
0054,6.44059619957108,footpoint,Step-like,1.0226053658766825,,,,0.8958292542897112,0.1,0.05,0.00017365452886694075,0.010326879461024438,0.019251132212516175,0.00022327010854320954,-147.85196847263484,0.3,9
0054,6.44059619957108,apex,Gold-Hoyle,0.9885205939050394,0.005788651507716964,,,,,,5.712229021268559e-05,0.006317984840604583,0.010812111823926034,6.426257648927128e-05,-171.86569031246927,0.3,9
0054,6.44059619957108,apex,Lundquist,0.9887656871203423,,0.5,,,,,0.015329011253781036,0.09549784889324149,0.17711885441632647,0.017245137660503663,-71.20414554050268,0.3,9
0054,6.44059619957108,apex,Exponential,0.9885204384581348,,,0.010323991868182213,0.6852438221814934,,,5.7122175545173503e-05,0.006318197153843811,0.010812100971782496,6.854661065420822e-05,-169.86572644577637,0.3,9
0054,6.44059619957108,apex,Step-like,1.1267046937174123,,,,0.7697360485709843,0.1,0.05,6.569124175633434e-05,0.006647999603730187,0.011594751860806425,8.446016797242988e-05,-165.34980878928022,0.3,9
0055,6.55986649956313,footpoint,Gold-Hoyle,0.9683529004761943,0.0026476799296361484,,,,,,0.00016757357545033285,0.010276989861635564,0.018901991587600843,0.00018852027238162446,-152.49358473361855,0.3,9
0055,6.55986649956313,footpoint,Lundquist,0.96862676883833,,0.5,,,,,0.01370332840427946,0.08882554832389444,0.1709298180783195,0.015416244454814392,-73.22209747456974,0.3,9
0055,6.55986649956313,footpoint,Exponential,0.9683572464907153,,,0.01,0.7258216667277432,,,0.0001690586324543836,0.010424110913167531,0.01898556269322124,0.0002028703589452603,-150.3347692745122,0.3,9
0055,6.55986649956313,footpoint,Step-like,1.0228778731119386,,,,0.896220784674116,0.1,0.05,0.0001691165687939477,0.01018595573113091,0.01898881558770144,0.00021743558844936132,-148.32860173702076,0.3,9
0055,6.55986649956313,apex,Gold-Hoyle,0.9884606142044133,0.005952051217769327,,,,,,5.7477549714558465e-05,0.006347573683268663,0.01084634084698691,6.466224342887825e-05,-171.75408995752025,0.3,9
0055,6.55986649956313,apex,Lundquist,0.9887257857122178,,0.5,,,,,0.015307803055865642,0.09542581573067982,0.17700704757412802,0.017221278437848847,-71.22906638374519,0.3,9
0055,6.55986649956313,apex,Exponential,0.9884604729280267,,,0.010615011268536955,0.6852231890888462,,,5.747742349767877e-05,0.0063477884207438235,0.010846328938058506,6.897290819721454e-05,-169.75412948436684,0.3,9
0055,6.55986649956313,apex,Step-like,1.1266750827249126,,,,0.7696815941590374,0.1,0.05,6.653677535030652e-05,0.006707771084375133,0.01166984263776461,8.554728259325123e-05,-165.11960323615307,0.3,9
0056,6.67913679955519,footpoint,Gold-Hoyle,0.9683928893063061,0.0023324667356899,,,,,,0.00016530761927344785,0.010183317431286802,0.018773019555643554,0.0001859710716826288,-152.73864418175546,0.3,9
0056,6.67913679955519,footpoint,Lundquist,0.9686292976721044,,0.5,,,,,0.013737888939189995,0.08895559025487393,0.17113849065850134,0.015455125056588744,-73.17675765239824,0.3,9
0056,6.67913679955519,footpoint,Exponential,0.9683977410854582,,,0.01,0.7260711816581836,,,0.00016717296642981093,0.010356841226287404,0.018878640715379834,0.00020060755971577308,-150.53666787185426,0.3,9
0056,6.67913679955519,footpoint,Step-like,1.0228495580332493,,,,0.896346004233444,0.1,0.05,0.00016650443806482743,0.010103169844437376,0.018840854851451084,0.0002140771346547781,-148.6087945812849,0.3,9
0056,6.67913679955519,apex,Gold-Hoyle,0.9886642991896973,0.006367318858093244,,,,,,5.685217348628688e-05,0.006305580218603776,0.010784972986475256,6.395869517207274e-05,-171.9510096012857,0.3,9
0056,6.67913679955519,apex,Lundquist,0.9889833389928078,,0.5,,,,,0.01526059532167521,0.09526420234193272,0.17669784923224927,0.01716816973688461,-71.28466235448657,0.3,9
0056,6.67913679955519,apex,Exponential,0.9886641068818296,,,0.011339955709755349,0.6844200823177747,,,5.6852018356345283e-05,0.006305768045838994,0.010784958272232439,6.822242202761435e-05,-169.95105871713366,0.3,9
0056,6.67913679955519,apex,Step-like,1.1268328077188368,,,,0.7697790333997071,0.1,0.05,6.722219166458171e-05,0.006760617280429553,0.011727403263045047,8.642853214017648e-05,-164.93512810546335,0.3,9
0057,6.79840709954725,footpoint,Gold-Hoyle,0.9684676345684473,0.002146165413705034,,,,,,0.00016509612568221368,0.010192964701287128,0.018759557304461594,0.00018573314139249037,-152.76168801946756,0.3,9
0057,6.79840709954725,footpoint,Lundquist,0.9686827787803654,,0.5,,,,,0.013760089899358997,0.0890301187614774,0.17126348623893245,0.015480101136778873,-73.14769243475529,0.3,9
0057,6.79840709954725,footpoint,Exponential,0.9684728175123639,,,0.01,0.7261912767609435,,,0.0001672069086638523,0.01041146736152198,0.01887909854755097,0.00020064829039662273,-150.53301358368267,0.3,9
0057,6.79840709954725,footpoint,Step-like,1.0228760891786148,,,,0.8964388130307459,0.1,0.05,0.00016610908347012654,0.01013004008513219,0.018817019527432706,0.0002135688216044484,-148.6515853011596,0.3,9
0057,6.79840709954725,apex,Gold-Hoyle,0.9887921525575526,0.006044243937730133,,,,,,5.616428457421043e-05,0.00626809633281338,0.01071813820810929,6.318482014598672e-05,-172.17013083936962,0.3,9
0057,6.79840709954725,apex,Lundquist,0.9890722837616983,,0.5,,,,,0.015302135119468867,0.0953930676680062,0.17691524310431458,0.017214902009402473,-71.2357323793259,0.3,9
0057,6.79840709954725,apex,Exponential,0.9887919303816446,,,0.010764977862018814,0.6844439262550535,,,5.616415273046631e-05,0.006268278203171899,0.010718125627869808,6.739698327655957e-05,-170.1701730938051,0.3,9
0057,6.79840709954725,apex,Step-like,1.1269147654258407,,,,0.7698692925401092,0.1,0.05,6.550913975244044e-05,0.006651559827097956,0.011575511359894083,8.422603682456628e-05,-165.39977568857273,0.3,9
0058,6.9176773995393,footpoint,Gold-Hoyle,0.9678584172313258,0.001,,,,,,0.00016467163512494441,0.010195708396451845,0.018747196405353203,0.00018525558951556245,-152.8080287180614,0.3,9
0058,6.9176773995393,footpoint,Lundquist,0.9678361716940821,,0.5,,,,,0.01396674420266105,0.08984724447958406,0.17265315542744802,0.01571258722799368,-72.87937140493017,0.3,9
0058,6.9176773995393,footpoint,Exponential,0.9678584323668934,,,0.01,0.99,,,0.00016467156318391817,0.010195704318341759,0.018747192310256025,0.0001976058758207018,-150.8080365818246,0.3,9
0058,6.9176773995393,footpoint,Step-like,1.0224205450534103,,,,0.8961141272873148,0.1,0.05,0.00016444951031662974,0.010137867174944363,0.018734548135278844,0.00021143508469280967,-148.83232522521573,0.3,9
0058,6.9176773995393,apex,Gold-Hoyle,0.9891664486982126,0.005313189125239361,,,,,,5.24571101254789e-05,0.006057251785636025,0.010354468417780828,5.901424889116376e-05,-173.3992637572379,0.3,9
0058,6.9176773995393,apex,Lundquist,0.9893602977380294,,0.5,,,,,0.015394777993321349,0.09568655201685192,0.17738314155128404,0.01731912524248652,-71.12708453020703,0.3,9
0058,6.9176773995393,apex,Exponential,0.9891671094281032,,,0.01,0.6842371217128237,,,5.248129928302592e-05,0.006076548364634386,0.010356855482185092,6.29775591396311e-05,-171.39096546421604,0.3,9
0058,6.9176773995393,apex,Step-like,1.1271733469883158,,,,0.7701053075738766,0.1,0.05,5.9678501236603e-05,0.006310535805856256,0.011044208092197371,7.672950158991814e-05,-167.07769658119645,0.3,9
0059,7.03694769953136,footpoint,Gold-Hoyle,0.9681055840113454,0.001,,,,,,0.00016168223359988392,0.01008505919381671,0.018571569896961685,0.0001818925127998694,-153.1377979490657,0.3,9
0059,7.03694769953136,footpoint,Lundquist,0.9680492963532006,,0.5,,,,,0.014002770095686795,0.08998296631509187,0.172832115681221,0.015753116357647645,-72.83300188802595,0.3,9
0059,7.03694769953136,footpoint,Exponential,0.9681055840627238,,,0.01,0.99,,,0.00016168215859708275,0.010085054275540576,0.01857156558937669,0.00019401859031649928,-151.1378062990909,0.3,9
0059,7.03694769953136,footpoint,Step-like,1.0225110114594331,,,,0.8964134326383968,0.1,0.05,0.000161340495869499,0.010027209145857224,0.01855193272607133,0.00020743778040364152,-149.1758836987208,0.3,9
0059,7.03694769953136,apex,Gold-Hoyle,0.9893039430122075,0.005007749404113779,,,,,,5.169988933157706e-05,0.006011206088343282,0.010278034371343777,5.816237549802418e-05,-173.66098815856816,0.3,9
0059,7.03694769953136,apex,Lundquist,0.9894607892705023,,0.5,,,,,0.01543454632241196,0.09581379147721616,0.17758741812013895,0.017363864612713456,-71.08064625518713,0.3,9
0059,7.03694769953136,apex,Exponential,0.9893054402256353,,,0.01,0.6842043704495195,,,5.1796336999933564e-05,0.006049755104052609,0.010287616892434478,6.215560439992028e-05,-171.6274399112368,0.3,9
0059,7.03694769953136,apex,Step-like,1.1272546578400313,,,,0.7702107485284494,0.1,0.05,5.811495944341467e-05,0.006214122790678171,0.010897057148248662,7.471923357010457e-05,-167.55557378552814,0.3,9
0060,7.15621799952342,footpoint,Gold-Hoyle,0.9717541578129546,0.001,,,,,,0.0001684573546236407,0.01029335599218596,0.018885401792782742,0.00020214882554836882,-100.26593507065859,0.3,6
0060,7.15621799952342,footpoint,Lundquist,0.9714136583313928,,0.5,,,,,0.015626759933998532,0.09579485108987089,0.18189288484037858,0.018752111920798238,-45.905245446352474,0.3,6
0060,7.15621799952342,footpoint,Exponential,0.9717541577414119,,,0.01,0.99,,,0.00016845723446023983,0.010293349134541389,0.018885395057147734,0.00022460964594698643,-98.26594363045888,0.3,6
0060,7.15621799952342,footpoint,Step-like,1.010132438743547,,,,0.9254984124498845,0.13159025981806957,0.5,0.00014126823360690403,0.008760160862440578,0.017294320305402736,0.00021190235041035604,-98.37820122049068,0.3,6
0060,7.15621799952342,apex,Gold-Hoyle,0.9897439039112788,0.0035590025496489673,,,,,,4.941238383280581e-05,0.0059287809149162814,0.010043606435055247,5.9294860599366976e-05,-114.98371352088975,0.3,6
0060,7.15621799952342,apex,Lundquist,0.989709511247447,,0.5,,,,,0.01578292749757545,0.09712474255632876,0.1795004591671527,0.018939512997090534,-45.78591753459426,0.3,6
0060,7.15621799952342,apex,Exponential,0.9897483570825102,,,0.01,0.6846722000161718,,,5.051066897985388e-05,0.006146157704569734,0.010154612218747429,6.73475586398052e-05,-112.71991148725293,0.3,6
0060,7.15621799952342,apex,Step-like,1.0211815353640863,,,,0.9393967865989603,0.13025012884308282,0.49999727700204066,3.617142569393322e-05,0.004827986177902612,0.00859319360348009,5.425713854089983e-05,-114.72689282386057,0.3,6
0061,7.27548829951547,footpoint,Gold-Hoyle,0.9689694430267318,0.001,,,,,,0.00015738576323722932,0.010007915967743267,0.018306906062142372,0.00017705898364188296,-153.62259204723514,0.3,9
0061,7.27548829951547,footpoint,Lundquist,0.9688808304359493,,0.5,,,,,0.01405353735605862,0.09014784546125987,0.17299161654330655,0.015810229525565943,-72.76786062269466,0.3,9
0061,7.27548829951547,footpoint,Exponential,0.9689694429889215,,,0.01,0.99,,,0.00015738568437808872,0.010007911040115421,0.01830690147574577,0.0001888628212537065,-151.62260106625217,0.3,9
0061,7.27548829951547,footpoint,Step-like,1.023065916801855,,,,0.8970402362136966,0.1,0.05,0.0001569376607901077,0.009950020582536839,0.0182808261402984,0.0002017769924444242,-149.67391402227454,0.3,9
0061,7.27548829951547,apex,Gold-Hoyle,0.9891643769147311,0.0041127142882710485,,,,,,5.0756291817549644e-05,0.005948945298336756,0.0101852319450333,5.710082829474335e-05,-173.99254912383878,0.3,9
0061,7.27548829951547,apex,Lundquist,0.9892065985902825,,0.5,,,,,0.015541203100550668,0.09618223809426492,0.17822486676034793,0.017483853488119504,-70.95668931278921,0.3,9
0061,7.27548829951547,apex,Exponential,0.9891678798401998,,,0.01,0.6853108799314598,,,5.1331763749238054e-05,0.006043067345565697,0.01024280899213522,6.159811649908566e-05,-171.7896144273357,0.3,9
0061,7.27548829951547,apex,Step-like,1.1271208818208034,,,,0.7701830546383164,0.1,0.05,5.5080766436482756e-05,0.006060725738106561,0.010610258578293745,7.081812827547783e-05,-168.52077911937974,0.3,9
0062,7.39475859950753,footpoint,Gold-Hoyle,0.9684184238565352,0.001,,,,,,0.00016266652551261823,0.010252633548989469,0.018621979189473253,0.00018299984120169553,-153.02854944288256,0.3,9
0062,7.39475859950753,footpoint,Lundquist,0.968328202282457,,0.5,,,,,0.014044577877529135,0.09013061396389549,0.17303385643175215,0.015800150112220277,-72.7793397285097,0.3,9
